query_id,template_id,params
3a257.sql,10,"{""###_A"": ""1975"", ""###_B"": ""1925"", ""N_SSS_A"": ""('bare-breasts',\n                     'hardcore',\n                     'jealousy',\n                     'mother-daughter-relationship',\n                     'suicide')"", ""N_SSS_B"": ""('[ca]')"", ""N_SSS_C"": ""('distributors')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_E"": ""('costume designer')"", ""N_SSS_F"": ""('m')""}"
3a1189.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1925"", ""N_SSS_A"": ""('female-nudity',\n                     'love',\n                     'mother-son-relationship',\n                     'party',\n                     'revenge',\n                     'suicide',\n                     'tv-mini-series')"", ""N_SSS_B"": ""('[br]',\n                           '[dk]',\n                           '[gb]',\n                           '[hk]',\n                           '[kr]',\n                           '[pt]',\n                           '[sg]',\n                           '[suhh]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_E"": ""('cinematographer',\n                   'composer')"", ""N_SSS_F"": ""('f')""}"
3a564.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('death',\n                     'mother-daughter-relationship',\n                     'surrealism')"", ""N_SSS_B"": ""('[cl]',\n                           '[rs]',\n                           '[sk]',\n                           '[tw]',\n                           '[ve]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('tv movie',\n                   'tv series',\n                   'video game')"", ""N_SSS_E"": ""('miscellaneous crew')"", ""N_SSS_F"": ""('f')""}"
3a8.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('male-frontal-nudity',\n                     'tv-mini-series')"", ""N_SSS_B"": ""('[at]',\n                           '[hk]',\n                           '[it]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('tv movie',\n                   'tv series',\n                   'video game')"", ""N_SSS_E"": ""('director')"", ""N_SSS_F"": ""('m')""}"
3a1118.sql,10,"{""###_A"": ""1990"", ""###_B"": ""1950"", ""N_SSS_A"": ""('blood',\n                     'character-name-in-title',\n                     'death',\n                     'father-son-relationship',\n                     'independent-film',\n                     'male-frontal-nudity',\n                     'male-nudity',\n                     'marriage',\n                     'mother-daughter-relationship',\n                     'nudity',\n                     'singer',\n                     'suicide')"", ""N_SSS_B"": ""('[bg]',\n                           '[cl]',\n                           '[cn]',\n                           '[cshh]',\n                           '[ddde]',\n                           '[il]',\n                           '[kr]',\n                           '[lv]',\n                           '[my]',\n                           '[no]',\n                           '[sg]',\n                           '[tr]',\n                           '[tw]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('tv series',\n                   'video movie')"", ""N_SSS_E"": ""('composer',\n                   'miscellaneous crew')"", ""N_SSS_F"": ""('m')""}"
3a250.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('homosexual')"", ""N_SSS_B"": ""('[ae]',\n                           '[cn]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie')"", ""N_SSS_E"": ""('cinematographer',\n                   'producer')"", ""N_SSS_F"": ""('m')""}"
3a478.sql,10,"{""###_A"": ""1975"", ""###_B"": ""1925"", ""N_SSS_A"": ""('bare-breasts',\n                     'doctor',\n                     'female-frontal-nudity',\n                     'hardcore',\n                     'nudity',\n                     'violence')"", ""N_SSS_B"": ""('[ar]',\n                           '[ca]',\n                           '[es]',\n                           '[fr]',\n                           '[gb]',\n                           '[hk]',\n                           '[in]',\n                           '[it]',\n                           '[nl]',\n                           '[ru]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('tv series',\n                   'video game',\n                   'video movie')"", ""N_SSS_E"": ""('producer')"", ""N_SSS_F"": ""('m')""}"
3a837.sql,10,"{""###_A"": ""1975"", ""###_B"": ""1925"", ""N_SSS_A"": ""('based-on-novel',\n                     'dancing',\n                     'friendship',\n                     'hardcore',\n                     'hospital',\n                     'lesbian-sex',\n                     'male-frontal-nudity',\n                     'mother-daughter-relationship',\n                     'singer',\n                     'surrealism')"", ""N_SSS_B"": ""('[ar]',\n                           '[at]',\n                           '[hu]',\n                           '[ie]',\n                           '[it]',\n                           '[nl]',\n                           '[ph]',\n                           '[pt]',\n                           '[se]',\n                           '[us]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_E"": ""('actor')"", ""N_SSS_F"": ""('m')""}"
3a316.sql,10,"{""###_A"": ""1975"", ""###_B"": ""1875"", ""N_SSS_A"": ""('bare-breasts',\n                     'death',\n                     'father-son-relationship',\n                     'female-frontal-nudity',\n                     'hardcore',\n                     'homosexual',\n                     'husband-wife-relationship',\n                     'kidnapping',\n                     'lesbian-sex',\n                     'mother-daughter-relationship',\n                     'party',\n                     'tv-mini-series')"", ""N_SSS_B"": ""('[ar]',\n                           '[at]',\n                           '[dk]',\n                           '[it]',\n                           '[mx]',\n                           '[ng]',\n                           '[ru]',\n                           '[sg]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'tv movie')"", ""N_SSS_E"": ""('composer',\n                   'production designer')"", ""N_SSS_F"": ""('f',\n                    'm')""}"
3a482.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('dog',\n                     'female-nudity',\n                     'gay',\n                     'love',\n                     'singing')"", ""N_SSS_B"": ""('[dk]',\n                           '[fi]',\n                           '[fr]',\n                           '[in]',\n                           '[se]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_E"": ""('actor',\n                   'producer')"", ""N_SSS_F"": ""('f',\n                    'm')""}"
3a905.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1925"", ""N_SSS_A"": ""('fight',\n                     'independent-film')"", ""N_SSS_B"": ""('[bg]',\n                           '[cl]',\n                           '[co]',\n                           '[mx]',\n                           '[tw]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_E"": ""('actress',\n                   'composer')"", ""N_SSS_F"": ""('f',\n                    'm')""}"
3a1160.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('blood',\n                     'fight',\n                     'hardcore',\n                     'husband-wife-relationship',\n                     'non-fiction')"", ""N_SSS_B"": ""('[es]',\n                           '[ie]')"", ""N_SSS_C"": ""('production companies')"", ""N_SSS_D"": ""('movie',\n                   'video movie')"", ""N_SSS_E"": ""('producer')"", ""N_SSS_F"": ""('m')""}"
3a938.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1975"", ""N_SSS_A"": ""('mother-daughter-relationship',\n                     'party',\n                     'police',\n                     'singer',\n                     'tv-mini-series')"", ""N_SSS_B"": ""('[co]',\n                           '[cshh]',\n                           '[cu]',\n                           '[ddde]',\n                           '[eg]',\n                           '[id]',\n                           '[il]',\n                           '[lb]',\n                           '[my]',\n                           '[pa]',\n                           '[pr]',\n                           '[ro]',\n                           '[rs]',\n                           '[th]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_E"": ""('miscellaneous crew',\n                   'writer')"", ""N_SSS_F"": ""('f',\n                    'm')""}"
3a11.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1975"", ""N_SSS_A"": ""('cigarette-smoking',\n                     'friendship',\n                     'gun',\n                     'hardcore',\n                     'homosexual',\n                     'lesbian',\n                     'oral-sex',\n                     'singing')"", ""N_SSS_B"": ""('[be]',\n                           '[dk]',\n                           '[gb]',\n                           '[ie]',\n                           '[it]',\n                           '[pt]',\n                           '[ru]',\n                           '[us]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('movie',\n                   'video movie')"", ""N_SSS_E"": ""('cinematographer',\n                   'writer')"", ""N_SSS_F"": ""('m')""}"
3a1001.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1990"", ""N_SSS_A"": ""('character-name-in-title',\n                     'family-relationships',\n                     'female-frontal-nudity',\n                     'lesbian',\n                     'lesbian-sex',\n                     'male-frontal-nudity',\n                     'non-fiction',\n                     'singing')"", ""N_SSS_B"": ""('[be]',\n                           '[dk]',\n                           '[fr]',\n                           '[gr]',\n                           '[hk]',\n                           '[jp]',\n                           '[mx]',\n                           '[pl]',\n                           '[us]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('tv movie',\n                   'tv series')"", ""N_SSS_E"": ""('director')"", ""N_SSS_F"": ""('f')""}"
3a999.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1990"", ""N_SSS_A"": ""('bare-breasts',\n                     'based-on-play',\n                     'friendship')"", ""N_SSS_B"": ""('[br]',\n                           '[ch]',\n                           '[hk]',\n                           '[ie]',\n                           '[in]',\n                           '[jp]',\n                           '[nl]',\n                           '[ru]',\n                           '[sg]',\n                           '[suhh]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_E"": ""('actor',\n                   'producer')"", ""N_SSS_F"": ""('f',\n                    'm')""}"
